OrthoID,Lambda,P
OG0009972,0,1
OG0009973,0,0.999989084100311
OG0009974,0,1
OG0009976,0,0.999999314114166
OG0009978,0,0.999604467911143
OG0009980,0,0.999992444471627
OG0009981,0,1
OG0009982,0,1
OG0009983,1.03838314855475,0.27169978850486
OG0009984,0.0428826471280164,1
OG0009985,0.000985338685140938,1
OG0009986,1.11701385260992,0.133115075816478
OG0009987,0.9174937849056,0.517602811405352
OG0009988,0,0.999891884989062
OG0009990,0,1
OG0009993,1.10104481385854,0.0999466988996678
OG0009994,0,0.99999948339195
OG0009999,0,1
OG0010000,0,0.999950891115024
OG0010001,1.1117628444058,0.0536242960370684
OG0010006,1.12679414680769,0.0197420912868594
OG0010007,0.958825393213639,0.404117651908721
OG0010008,0,0.99999126207083
OG0010009,1.12670849527113,0.0118879289913059
OG0010011,1.12428401820816,0.157521276744372
OG0010012,0.122166865021543,1
OG0010013,0,0.999989555171655
OG0010014,1.12168532768948,0.0969396165730601
OG0010015,1.06840629528653,0.221748325132075
OG0010016,1.07957920114401,0.292003193831995
OG0010017,0,0.999991701500904
OG0010018,1.00404263676987,0.601991128537073
OG0010019,1.10490507094631,0.178353039226442
OG0010022,1.0177295687962,0.185230500678407
OG0010023,1.06290775160417,0.310423349215969
OG0010026,1.10106399426345,0.363071769127235
OG0010027,1.12062527728641,0.0719423207011634
OG0010029,0,0.999873203869205
OG0010030,0.939253732865178,0.482794819286861
OG0010032,0,0.999999128254319
OG0010033,1.11927133805123,0.0852880691576664
OG0010035,1.11419726858398,0.0448891701313312
OG0010036,0,1
OG0010038,0,1
OG0010039,1.12085254050474,0.0527028736038594
OG0010043,0,1
OG0010044,0,0.998165595417153
OG0010046,0,1
OG0010048,1.10242299408999,0.262190943190744
OG0010049,0,1
OG0010050,1.01238191372758,0.550228212706071
OG0010052,0.124861155869439,1
OG0010053,0,0.999845710719428
OG0010054,0,1
OG0010055,0,0.999995685079024
OG0010057,0.498873198036424,0.894118219249578
OG0010058,0,1
OG0010061,0.927144213457455,0.85246181083776
OG0010063,0,1
OG0010066,0,1
OG0010067,1.09396742332956,0.186992452999829
OG0010069,0,1
OG0010071,0,1
OG0010072,1.07040892459592,0.0877470452312971
OG0010073,0.911854645282855,0.841328299541886
OG0010074,0.870816339494186,0.276250248702498
OG0010076,0.790561434176155,0.493686174005266
OG0010077,1.08050276289791,0.287332753824089
OG0010078,1.03124426876988,0.155245318592542
